Update_Date,Industry,Symbol,Name,Latest_Price,Max_High,Days_Since_High,Today_Return,Return_5D,Breakout_Margin,Distance_To_High,MA5,MA10,MA20,Klines
2026-05-28,生技醫療業,1762,中化生,40.0,40.85,10,0.76,5.96,,2.08,39.49,38.4,36.11,"[{""date"": ""04-30"", ""open"": 28.3, ""close"": 28.25, ""low"": 28.15, ""high"": 28.45, ""volume"": 93184}, {""date"": ""05-04"", ""open"": 28.6, ""close"": 27.7, ""low"": 27.7, ""high"": 28.6, ""volume"": 113001}, {""date"": ""05-05"", ""open"": 27.6, ""close"": 29.15, ""low"": 27.6, ""high"": 29.25, ""volume"": 176734}, {""date"": ""05-06"", ""open"": 32.05, ""close"": 32.05, ""low"": 32.05, ""high"": 32.05, ""volume"": 402165}, {""date"": ""05-07"", ""open"": 35.25, ""close"": 35.25, ""low"": 35.25, ""high"": 35.25, ""volume"": 249412}, {""date"": ""05-08"", ""open"": 38.75, ""close"": 38.75, ""low"": 38.75, ""high"": 38.75, ""volume"": 1173241}, {""date"": ""05-11"", ""open"": 39.5, ""close"": 37.55, ""low"": 36.6, ""high"": 39.55, ""volume"": 1697967}, {""date"": ""05-12"", ""open"": 38.65, ""close"": 34.5, ""low"": 34.15, ""high"": 38.9, ""volume"": 1466639}, {""date"": ""05-13"", ""open"": 34.95, ""close"": 37.95, ""low"": 34.5, ""high"": 37.95, ""volume"": 817900}, {""date"": ""05-14"", ""open"": 39.4, ""close"": 37.0, ""low"": 36.25, ""high"": 40.85, ""volume"": 2935100}, {""date"": ""05-15"", ""open"": 37.0, ""close"": 35.85, ""low"": 35.5, ""high"": 37.75, ""volume"": 752606}, {""date"": ""05-18"", ""open"": 36.0, ""close"": 37.15, ""low"": 35.3, ""high"": 37.75, ""volume"": 660001}, {""date"": ""05-19"", ""open"": 36.75, ""close"": 37.1, ""low"": 36.65, ""high"": 38.7, ""volume"": 539500}, {""date"": ""05-20"", ""open"": 37.2, ""close"": 38.75, ""low"": 36.75, ""high"": 39.25, ""volume"": 748195}, {""date"": ""05-21"", ""open"": 38.9, ""close"": 37.75, ""low"": 37.65, ""high"": 39.4, ""volume"": 868100}, {""date"": ""05-22"", ""open"": 37.85, ""close"": 37.95, ""low"": 37.55, ""high"": 38.85, ""volume"": 437063}, {""date"": ""05-25"", ""open"": 38.25, ""close"": 40.2, ""low"": 37.95, ""high"": 40.5, ""volume"": 1056213}, {""date"": ""05-26"", ""open"": 39.8, ""close"": 39.6, ""low"": 39.0, ""high"": 40.0, ""volume"": 447052}, {""date"": ""05-27"", ""open"": 39.95, ""close"": 39.7, ""low"": 39.15, ""high"": 40.55, ""volume"": 534000}, {""date"": ""05-28"", ""open"": 39.75, ""close"": 40.0, ""low"": 39.7, ""high"": 40.6, ""volume"": 385896}]"
2026-05-28,金融保險,2885,元大金,58.5,59.8,1,-1.68,6.95,,2.17,57.3,56.01,55.6,"[{""date"": ""04-30"", ""open"": 51.3, ""close"": 52.2, ""low"": 51.3, ""high"": 53.0, ""volume"": 33839966}, {""date"": ""05-04"", ""open"": 52.8, ""close"": 53.1, ""low"": 52.0, ""high"": 53.2, ""volume"": 26145303}, {""date"": ""05-05"", ""open"": 52.8, ""close"": 55.4, ""low"": 52.7, ""high"": 55.7, ""volume"": 30297770}, {""date"": ""05-06"", ""open"": 56.0, ""close"": 56.2, ""low"": 55.6, ""high"": 56.9, ""volume"": 26014840}, {""date"": ""05-07"", ""open"": 57.0, ""close"": 56.1, ""low"": 56.1, ""high"": 57.4, ""volume"": 29987672}, {""date"": ""05-08"", ""open"": 56.9, ""close"": 56.5, ""low"": 55.4, ""high"": 57.1, ""volume"": 25575028}, {""date"": ""05-11"", ""open"": 56.7, ""close"": 56.5, ""low"": 55.8, ""high"": 57.4, ""volume"": 24371870}, {""date"": ""05-12"", ""open"": 57.3, ""close"": 54.6, ""low"": 54.6, ""high"": 57.3, ""volume"": 31513720}, {""date"": ""05-13"", ""open"": 55.0, ""close"": 55.8, ""low"": 54.8, ""high"": 56.2, ""volume"": 19394155}, {""date"": ""05-14"", ""open"": 56.3, ""close"": 55.5, ""low"": 55.2, ""high"": 56.8, ""volume"": 21738698}, {""date"": ""05-15"", ""open"": 55.9, ""close"": 54.8, ""low"": 54.6, ""high"": 56.7, ""volume"": 22153594}, {""date"": ""05-18"", ""open"": 54.8, ""close"": 54.3, ""low"": 53.9, ""high"": 55.0, ""volume"": 23832176}, {""date"": ""05-19"", ""open"": 54.5, ""close"": 54.7, ""low"": 54.4, ""high"": 56.3, ""volume"": 31023460}, {""date"": ""05-20"", ""open"": 55.0, ""close"": 55.1, ""low"": 54.5, ""high"": 55.5, ""volume"": 20014542}, {""date"": ""05-21"", ""open"": 55.5, ""close"": 54.7, ""low"": 54.6, ""high"": 56.1, ""volume"": 26309170}, {""date"": ""05-22"", ""open"": 54.5, ""close"": 55.1, ""low"": 54.4, ""high"": 55.5, ""volume"": 25290382}, {""date"": ""05-25"", ""open"": 55.1, ""close"": 56.1, ""low"": 54.9, ""high"": 56.1, ""volume"": 28600355}, {""date"": ""05-26"", ""open"": 56.7, ""close"": 57.3, ""low"": 56.3, ""high"": 57.4, ""volume"": 37512706}, {""date"": ""05-27"", ""open"": 59.6, ""close"": 59.5, ""low"": 57.5, ""high"": 59.8, ""volume"": 39789508}, {""date"": ""05-28"", ""open"": 59.5, ""close"": 58.5, ""low"": 58.5, ""high"": 60.2, ""volume"": 20566720}]"
2026-05-28,電子零組件業,3026,禾伸堂,606.0,620.0,1,-0.33,39.79,,2.26,556.7,466.3,379.75,"[{""date"": ""04-30"", ""open"": 233.5, ""close"": 212.5, ""low"": 212.5, ""high"": 233.5, ""volume"": 16777968}, {""date"": ""05-04"", ""open"": 215.0, ""close"": 226.0, ""low"": 202.0, ""high"": 233.5, ""volume"": 16217740}, {""date"": ""05-05"", ""open"": 230.0, ""close"": 248.5, ""low"": 230.0, ""high"": 248.5, ""volume"": 12678050}, {""date"": ""05-06"", ""open"": 273.0, ""close"": 273.0, ""low"": 260.0, ""high"": 273.0, ""volume"": 21338375}, {""date"": ""05-07"", ""open"": 300.0, ""close"": 300.0, ""low"": 296.0, ""high"": 300.0, ""volume"": 9191024}, {""date"": ""05-08"", ""open"": 313.5, ""close"": 330.0, ""low"": 297.0, ""high"": 330.0, ""volume"": 22495411}, {""date"": ""05-11"", ""open"": 329.0, ""close"": 329.5, ""low"": 311.0, ""high"": 351.5, ""volume"": 30940936}, {""date"": ""05-12"", ""open"": 328.5, ""close"": 330.0, ""low"": 325.0, ""high"": 339.0, ""volume"": 2571967}, {""date"": ""05-13"", ""open"": 316.0, ""close"": 325.0, ""low"": 316.0, ""high"": 334.0, ""volume"": 1581341}, {""date"": ""05-14"", ""open"": 357.0, ""close"": 357.5, ""low"": 350.0, ""high"": 357.5, ""volume"": 4401253}, {""date"": ""05-15"", ""open"": 360.0, ""close"": 327.0, ""low"": 323.0, ""high"": 383.0, ""volume"": 2587400}, {""date"": ""05-18"", ""open"": 348.0, ""close"": 359.5, ""low"": 340.0, ""high"": 359.5, ""volume"": 1958301}, {""date"": ""05-19"", ""open"": 386.0, ""close"": 365.0, ""low"": 360.0, ""high"": 386.0, ""volume"": 1461233}, {""date"": ""05-20"", ""open"": 382.0, ""close"": 394.5, ""low"": 381.0, ""high"": 401.5, ""volume"": 3155738}, {""date"": ""05-21"", ""open"": 428.0, ""close"": 433.5, ""low"": 427.0, ""high"": 433.5, ""volume"": 1997834}, {""date"": ""05-22"", ""open"": 460.0, ""close"": 476.5, ""low"": 460.0, ""high"": 476.5, ""volume"": 1629087}, {""date"": ""05-25"", ""open"": 522.0, ""close"": 523.0, ""low"": 522.0, ""high"": 524.0, ""volume"": 1739570}, {""date"": ""05-26"", ""open"": 523.0, ""close"": 570.0, ""low"": 471.0, ""high"": 570.0, ""volume"": 3286233}, {""date"": ""05-27"", ""open"": 599.0, ""close"": 608.0, ""low"": 596.0, ""high"": 620.0, ""volume"": 1798179}, {""date"": ""05-28"", ""open"": 608.0, ""close"": 606.0, ""low"": 606.0, ""high"": 635.0, ""volume"": 1844310}]"
2026-05-28,半導體業,5285,界霖,90.6,92.7,1,0.67,10.49,,2.27,86.16,81.92,72.5,"[{""date"": ""04-30"", ""open"": 54.4, ""close"": 55.0, ""low"": 54.2, ""high"": 55.5, ""volume"": 194059}, {""date"": ""05-04"", ""open"": 55.7, ""close"": 56.3, ""low"": 55.3, ""high"": 56.5, ""volume"": 341000}, {""date"": ""05-05"", ""open"": 56.3, ""close"": 56.1, ""low"": 55.5, ""high"": 56.6, ""volume"": 166194}, {""date"": ""05-06"", ""open"": 56.5, ""close"": 55.9, ""low"": 55.0, ""high"": 56.7, ""volume"": 350014}, {""date"": ""05-07"", ""open"": 56.1, ""close"": 57.6, ""low"": 56.0, ""high"": 58.2, ""volume"": 572096}, {""date"": ""05-08"", ""open"": 58.4, ""close"": 61.7, ""low"": 57.1, ""high"": 62.3, ""volume"": 1654419}, {""date"": ""05-11"", ""open"": 64.6, ""close"": 67.8, ""low"": 64.6, ""high"": 67.8, ""volume"": 2912177}, {""date"": ""05-12"", ""open"": 74.0, ""close"": 74.5, ""low"": 72.5, ""high"": 74.5, ""volume"": 5378055}, {""date"": ""05-13"", ""open"": 72.3, ""close"": 72.8, ""low"": 71.9, ""high"": 76.9, ""volume"": 4408660}, {""date"": ""05-14"", ""open"": 74.5, ""close"": 73.1, ""low"": 71.0, ""high"": 74.6, ""volume"": 2192240}, {""date"": ""05-15"", ""open"": 73.1, ""close"": 74.2, ""low"": 71.5, ""high"": 77.2, ""volume"": 2474184}, {""date"": ""05-18"", ""open"": 74.6, ""close"": 75.8, ""low"": 72.8, ""high"": 76.2, ""volume"": 1820326}, {""date"": ""05-19"", ""open"": 75.0, ""close"": 76.0, ""low"": 73.8, ""high"": 77.0, ""volume"": 2251257}, {""date"": ""05-20"", ""open"": 75.5, ""close"": 80.4, ""low"": 74.9, ""high"": 80.6, ""volume"": 4775170}, {""date"": ""05-21"", ""open"": 81.0, ""close"": 82.0, ""low"": 80.2, ""high"": 85.5, ""volume"": 8627271}, {""date"": ""05-22"", ""open"": 81.0, ""close"": 79.1, ""low"": 76.2, ""high"": 82.8, ""volume"": 5866023}, {""date"": ""05-25"", ""open"": 79.2, ""close"": 81.5, ""low"": 78.9, ""high"": 82.8, ""volume"": 3724377}, {""date"": ""05-26"", ""open"": 83.0, ""close"": 89.6, ""low"": 82.5, ""high"": 89.6, ""volume"": 10328157}, {""date"": ""05-27"", ""open"": 92.6, ""close"": 90.0, ""low"": 87.0, ""high"": 92.7, ""volume"": 9496221}, {""date"": ""05-28"", ""open"": 88.0, ""close"": 90.6, ""low"": 87.8, ""high"": 96.0, ""volume"": 5101091}]"
2026-05-28,金融保險,2881,富邦金,107.5,110.0,1,-2.27,11.86,,2.27,102.76,99.42,96.49,"[{""date"": ""04-30"", ""open"": 90.4, ""close"": 90.0, ""low"": 90.0, ""high"": 91.8, ""volume"": 30824103}, {""date"": ""05-04"", ""open"": 91.8, ""close"": 91.0, ""low"": 91.0, ""high"": 94.0, ""volume"": 49138608}, {""date"": ""05-05"", ""open"": 91.5, ""close"": 92.2, ""low"": 90.4, ""high"": 92.3, ""volume"": 24529764}, {""date"": ""05-06"", ""open"": 93.0, ""close"": 92.8, ""low"": 92.4, ""high"": 94.0, ""volume"": 24089561}, {""date"": ""05-07"", ""open"": 93.3, ""close"": 94.5, ""low"": 92.5, ""high"": 94.8, ""volume"": 34939336}, {""date"": ""05-08"", ""open"": 94.5, ""close"": 96.7, ""low"": 94.1, ""high"": 96.9, ""volume"": 57391289}, {""date"": ""05-11"", ""open"": 96.7, ""close"": 95.5, ""low"": 95.5, ""high"": 96.7, ""volume"": 21973651}, {""date"": ""05-12"", ""open"": 96.0, ""close"": 93.7, ""low"": 93.7, ""high"": 96.0, ""volume"": 35914987}, {""date"": ""05-13"", ""open"": 93.5, ""close"": 94.7, ""low"": 93.3, ""high"": 95.2, ""volume"": 18212137}, {""date"": ""05-14"", ""open"": 93.9, ""close"": 94.6, ""low"": 93.9, ""high"": 96.0, ""volume"": 19873965}, {""date"": ""05-15"", ""open"": 96.5, ""close"": 96.1, ""low"": 95.0, ""high"": 98.6, ""volume"": 99740538}, {""date"": ""05-18"", ""open"": 96.3, ""close"": 95.2, ""low"": 94.5, ""high"": 96.6, ""volume"": 25612782}, {""date"": ""05-19"", ""open"": 95.7, ""close"": 97.2, ""low"": 95.5, ""high"": 98.1, ""volume"": 35452336}, {""date"": ""05-20"", ""open"": 97.1, ""close"": 95.8, ""low"": 95.6, ""high"": 97.2, ""volume"": 29383031}, {""date"": ""05-21"", ""open"": 96.5, ""close"": 96.1, ""low"": 95.3, ""high"": 96.8, ""volume"": 32015568}, {""date"": ""05-22"", ""open"": 95.4, ""close"": 95.1, ""low"": 94.3, ""high"": 96.0, ""volume"": 41582008}, {""date"": ""05-25"", ""open"": 95.4, ""close"": 97.7, ""low"": 94.7, ""high"": 97.7, ""volume"": 46786568}, {""date"": ""05-26"", ""open"": 97.8, ""close"": 103.5, ""low"": 97.8, ""high"": 103.5, ""volume"": 102121967}, {""date"": ""05-27"", ""open"": 104.5, ""close"": 110.0, ""low"": 103.0, ""high"": 110.0, ""volume"": 92282492}, {""date"": ""05-28"", ""open"": 110.0, ""close"": 107.5, ""low"": 107.0, ""high"": 112.0, ""volume"": 51089165}]"
2026-05-28,半導體業,2369,菱生,40.05,41.0,1,-0.25,33.5,,2.32,36.85,33.08,32.16,"[{""date"": ""04-30"", ""open"": 30.4, ""close"": 29.55, ""low"": 29.55, ""high"": 30.8, ""volume"": 6508216}, {""date"": ""05-04"", ""open"": 29.7, ""close"": 31.15, ""low"": 29.6, ""high"": 31.8, ""volume"": 14686310}, {""date"": ""05-05"", ""open"": 31.9, ""close"": 33.2, ""low"": 31.7, ""high"": 33.45, ""volume"": 33771056}, {""date"": ""05-06"", ""open"": 34.25, ""close"": 31.9, ""low"": 31.6, ""high"": 34.25, ""volume"": 29361151}, {""date"": ""05-07"", ""open"": 31.9, ""close"": 33.0, ""low"": 31.1, ""high"": 33.25, ""volume"": 19916533}, {""date"": ""05-08"", ""open"": 32.8, ""close"": 30.7, ""low"": 30.25, ""high"": 33.75, ""volume"": 20213090}, {""date"": ""05-11"", ""open"": 30.9, ""close"": 31.0, ""low"": 30.7, ""high"": 31.95, ""volume"": 10976318}, {""date"": ""05-12"", ""open"": 31.05, ""close"": 31.2, ""low"": 30.0, ""high"": 31.45, ""volume"": 10266867}, {""date"": ""05-13"", ""open"": 30.55, ""close"": 30.45, ""low"": 30.0, ""high"": 30.75, ""volume"": 6842527}, {""date"": ""05-14"", ""open"": 30.95, ""close"": 30.25, ""low"": 29.85, ""high"": 31.4, ""volume"": 9891904}, {""date"": ""05-15"", ""open"": 30.5, ""close"": 29.7, ""low"": 29.35, ""high"": 30.55, ""volume"": 7670149}, {""date"": ""05-18"", ""open"": 29.4, ""close"": 29.45, ""low"": 28.25, ""high"": 29.6, ""volume"": 5582352}, {""date"": ""05-19"", ""open"": 29.45, ""close"": 28.5, ""low"": 28.3, ""high"": 29.55, ""volume"": 7188769}, {""date"": ""05-20"", ""open"": 28.75, ""close"": 28.85, ""low"": 27.8, ""high"": 29.15, ""volume"": 6049270}, {""date"": ""05-21"", ""open"": 29.3, ""close"": 30.0, ""low"": 29.3, ""high"": 30.3, ""volume"": 7009510}, {""date"": ""05-22"", ""open"": 30.5, ""close"": 32.05, ""low"": 30.3, ""high"": 32.7, ""volume"": 20488175}, {""date"": ""05-25"", ""open"": 33.0, ""close"": 34.3, ""low"": 31.7, ""high"": 34.7, ""volume"": 33999028}, {""date"": ""05-26"", ""open"": 37.1, ""close"": 37.7, ""low"": 36.65, ""high"": 37.7, ""volume"": 57994755}, {""date"": ""05-27"", ""open"": 38.85, ""close"": 40.15, ""low"": 36.95, ""high"": 41.0, ""volume"": 90627569}, {""date"": ""05-28"", ""open"": 40.0, ""close"": 40.05, ""low"": 38.75, ""high"": 42.0, ""volume"": 46800579}]"
2026-05-28,光電業,3149,正達,67.4,69.0,1,3.06,19.08,,2.32,64.98,61.17,55.93,"[{""date"": ""04-30"", ""open"": 49.0, ""close"": 47.3, ""low"": 46.8, ""high"": 49.5, ""volume"": 18903151}, {""date"": ""05-04"", ""open"": 47.5, ""close"": 50.9, ""low"": 47.5, ""high"": 51.7, ""volume"": 15469507}, {""date"": ""05-05"", ""open"": 51.3, ""close"": 48.6, ""low"": 48.6, ""high"": 51.9, ""volume"": 15143030}, {""date"": ""05-06"", ""open"": 49.7, ""close"": 49.5, ""low"": 48.55, ""high"": 51.8, ""volume"": 17323447}, {""date"": ""05-07"", ""open"": 50.7, ""close"": 50.9, ""low"": 50.0, ""high"": 53.7, ""volume"": 18280319}, {""date"": ""05-08"", ""open"": 50.9, ""close"": 48.25, ""low"": 48.25, ""high"": 51.4, ""volume"": 9016025}, {""date"": ""05-11"", ""open"": 48.5, ""close"": 50.5, ""low"": 48.45, ""high"": 51.6, ""volume"": 8144964}, {""date"": ""05-12"", ""open"": 51.0, ""close"": 51.4, ""low"": 49.9, ""high"": 53.4, ""volume"": 15306510}, {""date"": ""05-13"", ""open"": 52.3, ""close"": 55.7, ""low"": 51.8, ""high"": 56.5, ""volume"": 45262143}, {""date"": ""05-14"", ""open"": 55.7, ""close"": 53.9, ""low"": 53.0, ""high"": 56.0, ""volume"": 18813087}, {""date"": ""05-15"", ""open"": 54.5, ""close"": 57.4, ""low"": 54.2, ""high"": 58.0, ""volume"": 28680335}, {""date"": ""05-18"", ""open"": 57.0, ""close"": 59.0, ""low"": 55.3, ""high"": 60.9, ""volume"": 52788686}, {""date"": ""05-19"", ""open"": 58.5, ""close"": 57.8, ""low"": 57.0, ""high"": 60.5, ""volume"": 33708446}, {""date"": ""05-20"", ""open"": 58.0, ""close"": 56.0, ""low"": 55.5, ""high"": 58.8, ""volume"": 18745625}, {""date"": ""05-21"", ""open"": 56.8, ""close"": 56.6, ""low"": 56.1, ""high"": 57.7, ""volume"": 12378172}, {""date"": ""05-22"", ""open"": 58.0, ""close"": 59.1, ""low"": 57.9, ""high"": 61.1, ""volume"": 34173099}, {""date"": ""05-25"", ""open"": 60.1, ""close"": 65.0, ""low"": 59.0, ""high"": 65.0, ""volume"": 41243256}, {""date"": ""05-26"", ""open"": 65.0, ""close"": 68.0, ""low"": 61.8, ""high"": 68.0, ""volume"": 40361922}, {""date"": ""05-27"", ""open"": 68.4, ""close"": 65.4, ""low"": 65.0, ""high"": 69.0, ""volume"": 23848520}, {""date"": ""05-28"", ""open"": 65.9, ""close"": 67.4, ""low"": 65.7, ""high"": 71.8, ""volume"": 29306241}]"
2026-05-28,電子通路業,2414,精技,50.3,51.5,3,-1.76,0.4,,2.33,50.44,49.7,48.64,"[{""date"": ""04-30"", ""open"": 45.75, ""close"": 45.7, ""low"": 45.45, ""high"": 45.8, ""volume"": 122200}, {""date"": ""05-04"", ""open"": 45.7, ""close"": 46.25, ""low"": 45.5, ""high"": 46.5, ""volume"": 280184}, {""date"": ""05-05"", ""open"": 46.2, ""close"": 46.1, ""low"": 46.0, ""high"": 46.3, ""volume"": 129345}, {""date"": ""05-06"", ""open"": 46.6, ""close"": 48.0, ""low"": 46.6, ""high"": 48.1, ""volume"": 766535}, {""date"": ""05-07"", ""open"": 49.3, ""close"": 48.3, ""low"": 47.65, ""high"": 49.3, ""volume"": 799741}, {""date"": ""05-08"", ""open"": 48.25, ""close"": 48.9, ""low"": 48.2, ""high"": 49.9, ""volume"": 539182}, {""date"": ""05-11"", ""open"": 48.0, ""close"": 47.9, ""low"": 47.3, ""high"": 49.15, ""volume"": 440001}, {""date"": ""05-12"", ""open"": 48.15, ""close"": 47.65, ""low"": 47.1, ""high"": 48.15, ""volume"": 360238}, {""date"": ""05-13"", ""open"": 47.3, ""close"": 48.2, ""low"": 47.25, ""high"": 48.2, ""volume"": 242292}, {""date"": ""05-14"", ""open"": 48.2, ""close"": 48.7, ""low"": 48.2, ""high"": 49.25, ""volume"": 424975}, {""date"": ""05-15"", ""open"": 49.2, ""close"": 48.3, ""low"": 48.25, ""high"": 49.6, ""volume"": 494005}, {""date"": ""05-18"", ""open"": 48.3, ""close"": 49.1, ""low"": 47.7, ""high"": 49.3, ""volume"": 299189}, {""date"": ""05-19"", ""open"": 49.05, ""close"": 48.0, ""low"": 48.0, ""high"": 49.05, ""volume"": 251110}, {""date"": ""05-20"", ""open"": 47.9, ""close"": 49.3, ""low"": 47.5, ""high"": 49.35, ""volume"": 396200}, {""date"": ""05-21"", ""open"": 50.0, ""close"": 50.1, ""low"": 49.6, ""high"": 50.4, ""volume"": 440655}, {""date"": ""05-22"", ""open"": 50.1, ""close"": 50.2, ""low"": 49.7, ""high"": 50.5, ""volume"": 309040}, {""date"": ""05-25"", ""open"": 50.5, ""close"": 50.0, ""low"": 49.9, ""high"": 51.5, ""volume"": 423505}, {""date"": ""05-26"", ""open"": 50.1, ""close"": 50.5, ""low"": 50.1, ""high"": 50.7, ""volume"": 315052}, {""date"": ""05-27"", ""open"": 50.5, ""close"": 51.2, ""low"": 50.5, ""high"": 51.3, ""volume"": 313683}, {""date"": ""05-28"", ""open"": 51.2, ""close"": 50.3, ""low"": 50.2, ""high"": 51.3, ""volume"": 268092}]"
2026-05-28,橡膠工業,2114,鑫永銓,91.8,94.0,178,0.22,2.46,,2.34,91.26,90.07,89.04,"[{""date"": ""04-30"", ""open"": 88.6, ""close"": 88.5, ""low"": 88.3, ""high"": 88.9, ""volume"": 31350}, {""date"": ""05-04"", ""open"": 88.5, ""close"": 88.1, ""low"": 88.1, ""high"": 88.5, ""volume"": 39055}, {""date"": ""05-05"", ""open"": 88.1, ""close"": 87.9, ""low"": 87.9, ""high"": 88.4, ""volume"": 60655}, {""date"": ""05-06"", ""open"": 88.5, ""close"": 87.8, ""low"": 87.5, ""high"": 88.5, ""volume"": 74100}, {""date"": ""05-07"", ""open"": 88.8, ""close"": 87.8, ""low"": 87.7, ""high"": 88.8, ""volume"": 37270}, {""date"": ""05-08"", ""open"": 87.0, ""close"": 88.2, ""low"": 87.0, ""high"": 88.2, ""volume"": 90045}, {""date"": ""05-11"", ""open"": 87.6, ""close"": 88.0, ""low"": 87.6, ""high"": 88.2, ""volume"": 59000}, {""date"": ""05-12"", ""open"": 88.0, ""close"": 87.9, ""low"": 87.7, ""high"": 88.1, ""volume"": 119000}, {""date"": ""05-13"", ""open"": 87.9, ""close"": 88.0, ""low"": 87.7, ""high"": 88.5, ""volume"": 87000}, {""date"": ""05-14"", ""open"": 88.0, ""close"": 88.0, ""low"": 87.9, ""high"": 88.5, ""volume"": 73000}, {""date"": ""05-15"", ""open"": 88.5, ""close"": 88.4, ""low"": 88.4, ""high"": 89.6, ""volume"": 93341}, {""date"": ""05-18"", ""open"": 88.3, ""close"": 88.5, ""low"": 88.0, ""high"": 88.5, ""volume"": 62000}, {""date"": ""05-19"", ""open"": 88.5, ""close"": 88.7, ""low"": 88.5, ""high"": 89.0, ""volume"": 40000}, {""date"": ""05-20"", ""open"": 89.0, ""close"": 89.2, ""low"": 89.0, ""high"": 90.0, ""volume"": 107000}, {""date"": ""05-21"", ""open"": 89.3, ""close"": 89.6, ""low"": 89.0, ""high"": 89.6, ""volume"": 295000}, {""date"": ""05-22"", ""open"": 89.2, ""close"": 90.1, ""low"": 89.2, ""high"": 90.6, ""volume"": 106003}, {""date"": ""05-25"", ""open"": 90.5, ""close"": 91.6, ""low"": 90.5, ""high"": 91.7, ""volume"": 144117}, {""date"": ""05-26"", ""open"": 91.8, ""close"": 91.2, ""low"": 90.8, ""high"": 91.9, ""volume"": 156550}, {""date"": ""05-27"", ""open"": 91.6, ""close"": 91.6, ""low"": 91.4, ""high"": 92.0, ""volume"": 90003}, {""date"": ""05-28"", ""open"": 91.6, ""close"": 91.8, ""low"": 91.6, ""high"": 92.3, ""volume"": 107914}]"
2026-05-28,其他電子業,2488,漢平,53.2,54.5,4,0.19,1.53,,2.39,53.52,52.66,52.15,"[{""date"": ""04-30"", ""open"": 51.4, ""close"": 51.8, ""low"": 51.4, ""high"": 52.5, ""volume"": 290034}, {""date"": ""05-04"", ""open"": 51.8, ""close"": 50.8, ""low"": 50.7, ""high"": 51.8, ""volume"": 216002}, {""date"": ""05-05"", ""open"": 51.2, ""close"": 51.3, ""low"": 50.4, ""high"": 51.3, ""volume"": 180015}, {""date"": ""05-06"", ""open"": 51.7, ""close"": 51.0, ""low"": 50.4, ""high"": 51.7, ""volume"": 229000}, {""date"": ""05-07"", ""open"": 51.0, ""close"": 51.7, ""low"": 50.9, ""high"": 51.8, ""volume"": 260003}, {""date"": ""05-08"", ""open"": 52.3, ""close"": 51.9, ""low"": 51.6, ""high"": 52.3, ""volume"": 157438}, {""date"": ""05-11"", ""open"": 51.9, ""close"": 52.5, ""low"": 51.8, ""high"": 52.6, ""volume"": 179108}, {""date"": ""05-12"", ""open"": 52.7, ""close"": 51.9, ""low"": 51.9, ""high"": 52.7, ""volume"": 166368}, {""date"": ""05-13"", ""open"": 51.7, ""close"": 51.7, ""low"": 51.2, ""high"": 51.9, ""volume"": 167005}, {""date"": ""05-14"", ""open"": 51.7, ""close"": 51.8, ""low"": 51.6, ""high"": 51.8, ""volume"": 108168}, {""date"": ""05-15"", ""open"": 52.0, ""close"": 51.3, ""low"": 51.3, ""high"": 52.5, ""volume"": 216200}, {""date"": ""05-18"", ""open"": 51.1, ""close"": 51.4, ""low"": 51.1, ""high"": 51.6, ""volume"": 86019}, {""date"": ""05-19"", ""open"": 51.5, ""close"": 51.8, ""low"": 50.9, ""high"": 52.0, ""volume"": 119000}, {""date"": ""05-20"", ""open"": 52.3, ""close"": 52.1, ""low"": 51.9, ""high"": 52.3, ""volume"": 87159}, {""date"": ""05-21"", ""open"": 52.3, ""close"": 52.4, ""low"": 52.2, ""high"": 52.5, ""volume"": 199050}, {""date"": ""05-22"", ""open"": 52.9, ""close"": 54.4, ""low"": 52.6, ""high"": 54.5, ""volume"": 586565}, {""date"": ""05-25"", ""open"": 54.5, ""close"": 53.7, ""low"": 53.3, ""high"": 54.5, ""volume"": 300000}, {""date"": ""05-26"", ""open"": 54.0, ""close"": 53.2, ""low"": 53.0, ""high"": 54.0, ""volume"": 221042}, {""date"": ""05-27"", ""open"": 53.5, ""close"": 53.1, ""low"": 52.8, ""high"": 53.5, ""volume"": 163246}, {""date"": ""05-28"", ""open"": 53.2, ""close"": 53.2, ""low"": 52.8, ""high"": 53.4, ""volume"": 227038}]"
